,0
145480,0.1915539
145481,1.318734
145482,1.4538034
145483,0.09863799
145484,1.3698375
145485,0.08747924
145486,0.3616958
145487,0.5044169
145488,0.6082693
145489,0.15302742
145490,0.0
145491,0.80965215
145492,0.5240407
145493,0.7652331
145494,0.2716365
145495,0.0
145496,0.0
145497,0.27975047
145498,0.061009414
145499,0.17629586
145500,1.60491
145501,1.1327672
145502,0.0
145503,0.67032313
145504,0.0
145505,0.015424736
145506,0.39326888
145507,0.9854264
145508,0.5024456
145509,1.257318
145510,1.2067437
145511,0.502169
145512,0.30789107
145513,0.0
145514,0.0
145515,0.0
145516,0.09817451
145517,0.711859
145518,0.0
145519,0.2471115
145520,0.41289774
145521,0.0
145522,0.0
145523,0.0
145524,1.0605156
145525,0.7696658
145526,0.0
145527,0.40418768
145528,0.27405742
145529,1.13304
145530,1.0917895
145531,0.9175104
145532,0.042757105
145533,0.0008739084
145534,0.46267134
145535,0.105992965
145536,0.84795636
145537,0.8076467
145538,0.6558417
145539,0.15571229
145540,0.047645688
145541,1.3038992
145542,0.38884124
145543,0.23213507
145544,1.0475976
145545,0.5396991
145546,0.3900334
145547,0.7141928
145548,0.999433
145549,0.5777317
145550,0.0
145551,0.855843
145552,0.90535647
145553,1.4922112
145554,0.95533466
145555,2.0634303
145556,1.6012691
145557,1.6149688
145558,1.0266479
145559,1.3907924
145560,0.23424281
145561,0.040528134
145562,0.0
145563,0.11258896
145564,0.011291351
145565,1.2152101
145566,0.679753
145567,0.0
145568,0.9622653
145569,0.59715223
145570,0.0
145571,0.2976441
145572,0.9955888
145573,0.0
145574,0.09040153
145575,0.028306045
145576,1.0639216
145577,0.0
145578,0.65618145
145579,0.41897973
145580,0.019248717
145581,0.14301915
145582,0.50195175
145583,0.6278274
145584,0.948135
145585,0.56019044
145586,0.12726228
145587,0.6382966
145588,1.3192393
145589,1.1770334
145590,0.79685795
145591,0.0
145592,0.29213673
145593,0.0
145594,0.0
145595,0.46612784
145596,1.564608
145597,0.9059791
145598,0.0
145599,0.0
145600,0.0
145601,0.09610972
145602,1.2174251
145603,0.03697062
145604,0.45920604
145605,0.8188749
145606,0.0
145607,0.0
145608,0.76180947
145609,0.0
145610,0.0
145611,0.00082844496
145612,0.0
145613,1.2572575
145614,0.0
145615,0.045436922
145616,0.36030537
145617,0.27281222
145618,0.021530729
145619,0.081811465
145620,1.2007716
145621,1.1965157
145622,0.0
145623,0.0
145624,0.0
145625,0.63946855
145626,0.8400179
145627,0.0
145628,0.282256
145629,0.19245937
145630,0.3619774
145631,0.0
145632,0.8793552
145633,0.589945
145634,0.13872159
145635,0.7679407
145636,0.0629656
145637,1.1049638
145638,0.35271296
145639,0.6195872
145640,0.74525315
145641,0.703125
145642,0.0
145643,0.0
145644,1.0552684
145645,1.4153628
145646,0.42149788
145647,0.73322684
145648,0.1915539
145649,1.318734
145650,1.4538034
145651,0.09863799
145652,1.3698375
145653,0.08747924
145654,0.3616958
145655,0.5044169
145656,0.6082693
145657,0.15302742
145658,0.0
145659,0.80965215
145660,0.5240407
145661,0.7652331
145662,0.27163777
145663,0.0
145664,0.0
145665,0.27975047
145666,0.061009414
145667,0.17629586
145668,1.60491
145669,1.1327672
145670,0.0
145671,0.6703193
145672,0.0
145673,0.015424736
145674,0.39326888
145675,0.9854264
145676,0.5024456
145677,1.257318
145678,1.2067437
145679,0.502169
145680,0.30789107
145681,0.0
145682,0.0
145683,0.0
145684,0.09817451
145685,0.711859
145686,0.0
145687,0.2471115
145688,0.41289774
145689,0.0
145690,0.0
145691,0.0
145692,1.0605156
145693,0.7696658
145694,0.0
145695,0.40418518
145696,0.27405742
145697,1.13304
145698,1.0917895
145699,0.9175104
145700,0.042757105
145701,0.0008739084
145702,0.46267134
145703,0.105999276
145704,0.84795636
145705,0.8076467
145706,0.6558417
145707,0.15571229
145708,0.047645688
145709,1.3038992
145710,0.38884124
145711,0.23213507
145712,1.0475976
145713,0.5396991
145714,0.3900334
145715,0.7141928
145716,0.999433
145717,0.5777317
145718,0.0
145719,0.855843
145720,0.90535647
145721,1.4922112
145722,0.95533466
145723,2.0634303
145724,1.6012691
145725,1.6149688
145726,1.0266491
145727,1.3907974
145728,0.23424281
145729,0.040528134
145730,0.0
145731,0.11258896
145732,0.011291351
145733,1.2152101
145734,0.6797618
145735,0.0
145736,0.9622653
145737,0.59715223
145738,0.0
145739,0.2976441
145740,0.9955888
145741,0.0
145742,0.09040153
145743,0.028306045
145744,1.0639216
145745,0.0
145746,0.65618145
145747,0.41897973
145748,0.019248717
145749,0.14301915
145750,0.50195175
145751,0.6278274
145752,0.948135
145753,0.56019044
145754,0.12726228
145755,0.6382966
145756,1.3192393
145757,1.1770334
145758,0.79685545
145759,0.0
145760,0.29213673
145761,0.0
145762,0.0
145763,0.46612784
145764,1.564608
145765,0.9059791
145766,0.0
145767,0.0
145768,0.0
145769,0.09610972
145770,1.2174251
145771,0.03697062
145772,0.45920604
145773,0.8188749
145774,0.0
145775,0.0
145776,0.76180947
145777,0.0
145778,0.0
145779,0.00082844496
145780,0.0
145781,1.2572575
145782,0.0
145783,0.045436922
145784,0.36030537
145785,0.27281222
145786,0.021530729
145787,0.081811465
145788,1.2007716
145789,1.1965157
145790,0.0
145791,0.0
145792,0.0
145793,0.63946855
145794,0.8400179
145795,0.0
145796,0.282256
145797,0.19245937
145798,0.3619989
145799,0.0
145800,0.8793552
145801,0.589945
145802,0.13872159
145803,0.7679407
145804,0.0629656
145805,1.1049638
145806,0.35271296
145807,0.6195872
145808,0.74525315
145809,0.703125
145810,0.0
145811,0.0
145812,1.0552684
145813,1.4153628
145814,0.42149788
145815,0.73322684
145816,0.1915539
145817,1.318734
145818,1.4538034
145819,0.09863799
145820,1.3698375
145821,0.08747924
145822,0.36167938
145823,0.50441563
145824,0.6082693
145825,0.15302742
145826,0.0
145827,0.80965215
145828,0.5240407
145829,0.7652331
145830,0.2716365
145831,0.0
145832,0.0
145833,0.27975047
145834,0.061009414
145835,0.17629586
145836,1.60491
145837,1.1327672
145838,0.0
145839,0.6703193
145840,0.0
145841,0.015424736
145842,0.39326888
145843,0.9854264
145844,0.5024456
145845,1.257318
145846,1.2067437
145847,0.502169
145848,0.30789107
145849,0.0
145850,0.0
145851,0.0
145852,0.09817451
145853,0.711859
145854,0.0
145855,0.24712285
145856,0.41289774
145857,0.0
145858,0.0
145859,0.0
145860,1.0605156
145861,0.7696658
145862,0.0
145863,0.40418768
145864,0.27405742
145865,1.13304
145866,1.0917895
145867,0.9175104
145868,0.042757105
145869,0.0008739084
145870,0.46267134
145871,0.105999276
145872,2.745949
145873,1.9391434
145874,1.3295922
145875,1.9935632
145876,1.6566967
145877,2.828032
145878,2.1342611
145879,0.71679056
145880,1.230943
145881,0.0
145882,0.0
145883,0.0
145884,0.48026824
145885,0.9478724
145886,0.0
145887,0.0
145888,0.0
145889,1.6074686
145890,1.7217877
145891,2.2453384
145892,1.7766786
145893,3.2618454
145894,2.6830175
145895,1.9777822
145896,0.23424281
145897,0.040528134
145898,0.0
145899,0.11258896
145900,0.011291351
145901,1.2152101
145902,0.6797618
145903,0.0
145904,0.9622653
145905,0.59715223
145906,0.0
145907,0.2976441
145908,0.9955888
145909,0.0
145910,0.09040153
145911,0.028306045
145912,1.0639216
145913,0.0
145914,0.65618145
145915,0.41897973
145916,0.019248717
145917,0.14301915
145918,0.50195175
145919,0.6278274
145920,0.948135
145921,0.56019044
145922,0.12726228
145923,0.6382966
145924,1.3192393
145925,1.1770334
145926,0.79685795
145927,0.0
145928,0.29213673
145929,0.0
145930,0.0
145931,0.46612784
145932,1.564608
145933,0.9059791
145934,0.0
145935,0.0
145936,0.0
145937,0.09610972
145938,1.2174251
145939,0.03697062
145940,0.45920604
145941,0.8188749
145942,0.0
145943,0.0
145944,0.76180947
145945,0.0
145946,0.0
145947,0.00082844496
145948,0.0
145949,1.2572575
145950,0.0
145951,0.04545334
145952,0.36030537
145953,0.27281222
145954,0.021530729
145955,0.081811465
145956,1.2007716
145957,1.1965157
145958,0.0
145959,0.0
145960,0.0
145961,0.63946855
145962,0.8400179
145963,0.0
145964,0.282256
145965,0.19245937
145966,0.3619989
145967,0.0
145968,0.8793552
145969,0.589945
145970,0.13872159
145971,0.7679407
145972,0.0629656
145973,1.1049638
145974,0.35271296
145975,0.6195872
145976,0.74525315
145977,0.703125
145978,0.0
145979,0.0
145980,1.0552684
145981,1.4153628
145982,0.42149284
145983,0.73321927
145984,0.1915539
145985,1.318734
145986,1.4538034
145987,0.09863799
145988,1.3698375
145989,0.08747924
145990,0.3616958
145991,0.5044169
145992,0.8373785
145993,0.0
145994,0.0
145995,0.0
145996,0.0
145997,0.1950369
145998,0.23145187
145999,0.0
146000,0.7065928
146001,1.0818582
146002,1.0275521
146003,0.99644375
146004,1.7163851
146005,1.2357961
146006,0.17555708
146007,0.28491938
146008,0.6081013
146009,0.30836844
146010,0.5694372
146011,0.75915486
146012,0.35962594
146013,0.0
146014,0.29125145
146015,0.0
146016,0.8373785
146017,0.0
146018,0.0
146019,0.0
146020,0.0
146021,0.1950369
146022,0.23145187
146023,0.0
146024,0.7065928
146025,1.0818582
146026,1.0275521
146027,0.99644375
146028,1.7163851
146029,1.2357961
146030,0.17555708
146031,0.28491938
146032,0.6081013
146033,0.30836844
146034,0.5694372
146035,0.75915486
146036,0.35962594
146037,0.0
146038,0.29126406
146039,0.0
146040,0.84795636
146041,0.8076467
146042,0.6558417
146043,0.15571229
146044,0.047645688
146045,1.3038992
146046,0.38884
146047,0.23212245
146048,1.0475976
146049,0.5396991
146050,0.3900334
146051,0.7141928
146052,0.999433
146053,0.5777317
146054,0.0
146055,0.855843
146056,0.90535647
146057,1.4922112
146058,0.95533466
146059,2.0634303
146060,1.6012691
146061,1.6149688
146062,1.0266479
146063,1.3907924
146064,0.23424281
146065,0.040528134
146066,0.0
146067,0.11258896
146068,0.011291351
146069,1.2152101
146070,0.6797618
146071,0.0
146072,0.9622653
146073,0.59715223
146074,0.0
146075,0.2976441
146076,0.9955888
146077,0.0
146078,0.09040911
146079,0.028306045
146080,1.0639216
146081,0.0
146082,0.65618145
146083,0.41897973
146084,0.019248717
146085,0.14301915
146086,0.50195175
146087,0.6278274
146088,0.948135
146089,0.56019044
146090,0.12726228
146091,0.6382966
146092,1.3192393
146093,1.1770334
146094,0.79685795
146095,0.0
146096,0.29213673
146097,0.0
146098,0.0
146099,0.46612784
146100,1.564608
146101,0.9059791
146102,0.0
146103,0.0
146104,0.0
146105,0.09610972
146106,1.2174251
146107,0.03697062
146108,0.45920604
146109,0.8188749
146110,0.0
146111,0.0
146112,0.76180947
146113,0.0
146114,0.0
146115,0.00082844496
146116,0.0
146117,1.2572575
146118,0.0
146119,0.045436922
146120,0.36030537
146121,0.27281222
146122,0.021530729
146123,0.081811465
146124,1.2007716
146125,1.1965157
146126,0.0
146127,0.0
146128,0.0
146129,0.63946855
146130,0.8400179
146131,0.0
146132,0.282256
146133,0.19245937
146134,0.3619989
146135,0.0
146136,0.8793552
146137,0.589945
146138,0.13872159
146139,0.7679407
146140,0.0629656
146141,1.1049638
146142,0.35268772
146143,0.61958843
146144,0.74525315
146145,0.703125
146146,0.0
146147,0.0
146148,1.0552684
146149,1.4153628
146150,0.42149788
146151,0.73322684
146152,0.1915539
146153,1.318734
146154,1.4538034
146155,0.09863799
146156,1.3698375
146157,0.08747924
146158,0.3616958
146159,0.5044169
146160,0.6082693
146161,0.15302742
146162,0.0
146163,0.80965215
146164,0.5240407
146165,0.7652331
146166,0.2716365
146167,0.0
146168,0.0
146169,0.27975047
146170,0.061009414
146171,0.17629586
146172,1.60491
146173,1.1327672
146174,0.0
146175,0.67032313
146176,0.0
146177,0.015424736
146178,0.39326888
146179,0.9854264
146180,0.5024456
146181,1.257318
146182,1.2067437
146183,0.502169
146184,0.30789107
146185,0.0
146186,0.0
146187,0.0
146188,0.09817451
146189,0.711859
146190,0.0
146191,0.2471115
146192,0.41289774
146193,0.0
146194,0.0
146195,0.0
146196,1.0605156
146197,0.7696658
146198,0.0
146199,0.40418768
146200,0.27405742
146201,1.13304
146202,1.0917895
146203,0.9175104
146204,0.042757105
146205,0.0008739084
146206,0.46267134
146207,0.105992965
146208,0.84795636
146209,0.8076467
146210,0.6558417
146211,0.15571229
146212,0.047645688
146213,1.3038992
146214,0.38884124
146215,0.23213507
146216,1.0475976
146217,0.5396991
146218,0.3900334
146219,0.7141928
146220,0.999433
146221,0.5777317
146222,0.0
146223,0.855843
146224,0.90535647
146225,1.4922112
146226,0.95533466
146227,2.0634303
146228,1.6012691
146229,1.6149688
146230,1.0266479
146231,1.3907924
146232,0.23424281
146233,0.040528134
146234,0.0
146235,0.11258896
146236,0.011291351
146237,1.2152101
146238,0.679753
146239,0.0
146240,0.9622653
146241,0.59715223
146242,0.0
146243,0.2976441
146244,0.9955888
146245,0.0
146246,0.09040153
146247,0.028306045
146248,1.0639216
146249,0.0
146250,0.65618145
146251,0.41897973
146252,0.019248717
146253,0.14301915
146254,0.50195175
146255,0.6278274
146256,0.948135
146257,0.56019044
146258,0.12726228
146259,0.6382966
146260,1.3192393
146261,1.1770334
146262,0.79685795
146263,0.0
146264,0.29213673
146265,0.0
146266,0.0
146267,0.46612784
146268,1.564608
146269,0.9059791
146270,0.0
146271,0.0
146272,0.0
146273,0.09610972
146274,1.2174251
146275,0.03697062
146276,0.45920604
146277,0.8188749
146278,0.0
146279,0.0
146280,0.76180947
146281,0.0
146282,0.0
146283,0.00082844496
146284,0.0
146285,1.2572575
146286,0.0
146287,0.045436922
146288,0.36030537
146289,0.27281222
146290,0.021530729
146291,0.081811465
146292,1.2007716
146293,1.1965157
146294,0.0
146295,0.0
146296,0.0
146297,0.63946855
146298,0.8400179
146299,0.0
146300,0.282256
146301,0.19245937
146302,0.3619774
146303,0.0
146304,0.8793552
146305,0.589945
146306,0.13872159
146307,0.7679407
146308,0.0629656
146309,1.1049638
146310,0.35271296
146311,0.6195872
146312,0.74525315
146313,0.703125
146314,0.0
146315,0.0
146316,1.0552684
146317,1.4153628
146318,0.42149788
146319,0.73322684
146320,0.1915539
146321,1.318734
146322,1.4538034
146323,0.09863799
146324,1.3698375
146325,0.08747924
146326,0.3616958
146327,0.5044169
146328,0.6082693
146329,0.15302742
146330,0.0
146331,0.80965215
146332,0.5240407
146333,0.7652331
146334,0.27163777
146335,0.0
146336,0.0
146337,0.27975047
146338,0.061009414
146339,0.17629586
146340,1.60491
146341,1.1327672
146342,0.0
146343,0.6703193
146344,0.0
146345,0.015424736
146346,0.39326888
146347,0.9854264
146348,0.5024456
146349,1.257318
146350,1.2067437
146351,0.502169
146352,0.30789107
146353,0.0
146354,0.0
146355,0.0
146356,0.09817451
146357,0.711859
146358,0.0
146359,0.2471115
146360,0.41289774
146361,0.0
146362,0.0
146363,0.0
146364,1.0605156
146365,0.7696658
146366,0.0
146367,0.40418518
146368,0.27405742
146369,1.13304
146370,1.0917895
146371,0.9175104
146372,0.042757105
146373,0.0008739084
146374,0.46267134
146375,0.105999276
146376,0.84795636
146377,0.8076467
146378,0.6558417
146379,0.15571229
146380,0.047645688
146381,1.3038992
146382,0.38884124
146383,0.23213507
146384,1.0475976
146385,0.5396991
146386,0.3900334
146387,0.7141928
146388,0.999433
146389,0.5777317
146390,0.0
146391,0.855843
146392,0.90535647
146393,1.4922112
146394,0.95533466
146395,2.0634303
146396,1.6012691
146397,1.6149688
146398,1.0266491
146399,1.3907974
146400,0.23424281
146401,0.040528134
146402,0.0
146403,0.11258896
146404,0.011291351
146405,1.2152101
146406,0.6797618
146407,0.0
146408,0.9622653
146409,0.59715223
146410,0.0
146411,0.2976441
146412,0.9955888
146413,0.0
146414,0.09040153
146415,0.028306045
146416,1.0639216
146417,0.0
146418,0.65618145
146419,0.41897973
146420,0.019248717
146421,0.14301915
146422,0.50195175
146423,0.6278274
146424,0.948135
146425,0.56019044
146426,0.12726228
146427,0.6382966
146428,1.3192393
146429,1.1770334
146430,0.79685545
146431,0.0
146432,0.29213673
146433,0.0
146434,0.0
146435,0.46612784
146436,1.564608
146437,0.9059791
146438,0.0
146439,0.0
146440,0.0
146441,0.09610972
146442,1.2174251
146443,0.03697062
146444,0.45920604
146445,0.8188749
146446,0.0
146447,0.0
146448,0.76180947
146449,0.0
146450,0.0
146451,0.00082844496
146452,0.0
146453,1.2572575
146454,0.0
146455,0.045436922
146456,0.36030537
146457,0.27281222
146458,0.021530729
146459,0.081811465
146460,1.2007716
146461,1.1965157
146462,0.0
146463,0.0
146464,0.0
146465,0.63946855
146466,0.8400179
146467,0.0
146468,0.282256
146469,0.19245937
146470,0.3619989
146471,0.0
146472,0.8793552
146473,0.589945
146474,0.13872159
146475,0.7679407
146476,0.0629656
146477,1.1049638
146478,0.35271296
146479,0.6195872
146480,0.74525315
146481,0.703125
146482,0.0
146483,0.0
146484,1.0552684
146485,1.4153628
146486,0.42149788
146487,0.73322684
146488,0.1915539
146489,1.318734
146490,1.4538034
146491,0.09863799
146492,1.3698375
146493,0.08747924
146494,0.36167938
146495,0.50441563
146496,0.6082693
146497,0.15302742
146498,0.0
146499,0.80965215
146500,0.5240407
146501,0.7652331
146502,0.2716365
146503,0.0
146504,0.0
146505,0.27975047
146506,0.061009414
146507,0.17629586
146508,1.60491
146509,1.1327672
146510,0.0
146511,0.6703193
146512,0.0
146513,0.015424736
146514,0.39326888
146515,0.9854264
146516,0.5024456
146517,1.257318
146518,1.2067437
146519,0.502169
146520,0.30789107
146521,0.0
146522,0.0
146523,0.0
146524,0.09817451
146525,0.711859
146526,0.0
146527,0.24712285
146528,0.41289774
146529,0.0
146530,0.0
146531,0.0
146532,1.0605156
146533,0.7696658
146534,0.0
146535,0.40418768
146536,0.27405742
146537,1.13304
146538,1.0917895
146539,0.9175104
146540,0.042757105
146541,0.0008739084
146542,0.46267134
146543,0.105999276
146544,0.84795636
146545,0.8076467
146546,0.6558417
146547,0.15571229
146548,0.047645688
146549,1.3038992
146550,0.38884124
146551,0.23213507
146552,1.0475976
146553,0.5396991
146554,0.3900334
146555,0.7141928
146556,0.999433
146557,0.5777317
146558,0.0
146559,0.8558493
146560,0.90535647
146561,1.4922112
146562,0.95533466
146563,2.0634303
146564,1.6012691
146565,1.6149688
146566,1.0266479
146567,1.3907924
146568,0.23424281
146569,0.040528134
146570,0.0
146571,0.11258896
146572,0.011291351
146573,1.2152101
146574,0.6797618
146575,0.0
146576,0.9622653
146577,0.59715223
146578,0.0
146579,0.2976441
146580,0.9955888
146581,0.0
146582,0.09040153
146583,0.028306045
146584,1.0639216
146585,0.0
146586,0.65618145
146587,0.41897973
146588,0.019248717
146589,0.14301915
146590,0.50195175
146591,0.6278274
146592,0.8373785
146593,0.0
146594,0.0
146595,0.0
146596,0.0
146597,0.1950369
146598,0.23145187
146599,0.0
146600,0.7065928
146601,1.0818582
146602,1.0275521
146603,0.99644375
146604,1.7163851
146605,1.2357961
146606,0.17555708
146607,0.28491938
146608,0.6081013
146609,0.30836844
146610,0.5694372
146611,0.75915486
146612,0.35962594
146613,0.0
146614,0.29126406
146615,0.0
146616,0.76180947
146617,0.0
146618,0.0
146619,0.00082844496
146620,0.0
146621,1.2572575
146622,0.0
146623,0.04545334
146624,0.36030537
146625,0.27281222
146626,0.021530729
146627,0.081811465
146628,1.2007716
146629,1.1965157
146630,0.0
146631,0.0
146632,0.0
146633,0.63946855
146634,0.8400179
146635,0.0
146636,0.282256
146637,0.19245937
146638,0.3619989
146639,0.0
146640,0.8793552
146641,0.589945
146642,0.13872159
146643,0.7679407
146644,0.0629656
146645,1.1049638
146646,0.35271296
146647,0.6195872
146648,0.74525315
146649,0.703125
146650,0.0
146651,0.0
146652,1.0552684
146653,1.4153628
146654,0.42149284
146655,0.73321927
146656,0.1915539
146657,1.318734
146658,1.4538034
146659,0.09863799
146660,1.3698375
146661,0.08747924
146662,0.3616958
146663,0.5044169
146664,0.6082693
146665,0.15302742
146666,0.0
146667,0.80965215
146668,0.5240407
146669,0.7652331
146670,0.2716365
146671,0.0
146672,0.0
146673,0.27975047
146674,0.061009414
146675,0.17629586
146676,1.60491
146677,1.1327672
146678,0.0
146679,0.6703193
146680,0.0
146681,0.015424736
146682,0.39326888
146683,0.9854264
146684,0.5024456
146685,1.257318
146686,1.2067399
146687,0.50216645
146688,0.30789107
146689,0.0
146690,0.0
146691,0.0
146692,0.09817451
146693,0.711859
146694,0.0
146695,0.2471115
146696,0.41289774
146697,0.0
146698,0.0
146699,0.0
146700,1.0605156
146701,0.7696658
146702,0.0
146703,0.40418768
146704,0.27405742
146705,1.13304
146706,1.0917895
146707,0.9175104
146708,0.042757105
146709,0.0008739084
146710,0.46267134
146711,0.105999276
146712,0.84795636
146713,0.8076467
146714,0.6558417
146715,0.15571229
146716,0.047645688
146717,1.3038992
146718,0.38884
146719,0.23212245
146720,1.0475976
146721,0.5396991
146722,0.3900334
146723,0.7141928
146724,0.999433
146725,0.5777317
146726,0.0
146727,0.855843
146728,0.90535647
146729,1.4922112
146730,0.95533466
146731,2.0634303
146732,1.6012691
146733,1.6149688
146734,1.0266479
146735,1.3907924
146736,0.23424281
146737,0.040528134
146738,0.0
146739,0.11258896
146740,0.011291351
146741,1.2152101
146742,0.6797618
146743,0.0
146744,0.9622653
146745,0.59715223
146746,0.0
146747,0.2976441
146748,0.9955888
146749,0.0
146750,0.09040911
146751,0.028306045
146752,1.0639216
146753,0.0
146754,0.65618145
146755,0.41897973
146756,0.019248717
146757,0.14301915
146758,0.50195175
146759,0.6278274
146760,0.948135
146761,0.56019044
146762,0.12726228
146763,0.6382966
146764,1.3192393
146765,1.1770334
146766,0.79685795
146767,0.0
146768,0.29213673
146769,0.0
146770,0.0
146771,0.46612784
146772,1.564608
146773,0.9059791
146774,0.0
146775,0.0
146776,0.0
146777,0.09610972
146778,1.2174251
146779,0.03697062
146780,0.45920604
146781,0.8188749
146782,0.0
146783,0.0
146784,0.76180947
146785,0.0
146786,0.0
146787,0.00082844496
146788,0.0
146789,1.2572575
146790,0.0
146791,0.045436922
146792,0.36030537
146793,0.27281222
146794,0.021530729
146795,0.081811465
146796,1.2007716
146797,1.1965157
146798,0.0
146799,0.0
146800,0.0
146801,0.63946855
146802,0.8400179
146803,0.0
146804,0.282256
146805,0.19245937
146806,0.3619989
146807,0.0
146808,0.8793552
146809,0.589945
146810,0.13872159
146811,0.7679407
146812,0.0629656
146813,1.1049638
146814,0.35268772
146815,0.61958843
146816,0.74525315
146817,0.703125
146818,0.0
146819,0.0
146820,1.0552684
146821,1.4153628
146822,0.42149788
146823,0.73322684
146824,0.1915539
146825,1.318734
146826,1.4538034
146827,0.09863799
146828,1.3698375
146829,0.08747924
146830,0.3616958
146831,0.5044169
146832,0.6082693
146833,0.15302742
146834,0.0
146835,0.80965215
146836,0.5240407
146837,0.7652331
146838,0.2716365
146839,0.0
146840,0.0
146841,0.27975047
146842,0.061009414
146843,0.17629586
146844,1.60491
146845,1.1327672
146846,0.0
146847,0.67032313
146848,0.0
146849,0.015424736
146850,0.39326888
146851,0.9854264
146852,0.5024456
146853,1.257318
146854,1.2067437
146855,0.502169
146856,0.30789107
146857,0.0
146858,0.0
146859,0.0
146860,0.09817451
146861,0.711859
146862,0.0
146863,0.2471115
146864,0.41289774
146865,0.0
146866,0.0
146867,0.0
146868,1.0605156
146869,0.7696658
146870,0.0
146871,0.40418768
146872,0.27405742
146873,1.13304
146874,1.0917895
146875,0.9175104
146876,0.042757105
146877,0.0008739084
146878,0.46267134
146879,0.105992965
146880,0.84795636
146881,0.8076467
146882,0.6558417
146883,0.15571229
146884,0.047645688
146885,1.3038992
146886,0.38884124
146887,0.23213507
146888,1.0475976
146889,0.5396991
146890,0.3900334
146891,0.7141928
146892,0.999433
146893,0.5777317
146894,0.0
146895,0.855843
146896,0.90535647
146897,1.4922112
146898,0.95533466
146899,2.0634303
146900,1.6012691
146901,1.6149688
146902,1.0266479
146903,1.3907924
146904,0.23424281
146905,0.040528134
146906,0.0
146907,0.11258896
146908,0.011291351
146909,1.2152101
146910,0.679753
146911,0.0
146912,0.9622653
146913,0.59715223
146914,0.0
146915,0.2976441
146916,0.9955888
146917,0.0
146918,0.09040153
146919,0.028306045
146920,1.0639216
146921,0.0
146922,0.65618145
146923,0.41897973
146924,0.019248717
146925,0.14301915
146926,0.50195175
146927,0.6278274
146928,0.948135
146929,0.56019044
146930,0.12726228
146931,0.6382966
146932,1.3192393
146933,1.1770334
146934,0.79685795
146935,0.0
146936,0.29213673
146937,0.0
146938,0.0
146939,0.46612784
146940,1.564608
146941,0.9059791
146942,0.0
146943,0.0
146944,0.0
146945,0.09610972
146946,1.2174251
146947,0.03697062
146948,0.45920604
146949,0.8188749
146950,0.0
146951,0.0
146952,0.76180947
146953,0.0
146954,0.0
146955,0.00082844496
146956,0.0
146957,1.2572575
146958,0.0
146959,0.045436922
146960,0.36030537
146961,0.27281222
146962,0.021530729
146963,0.081811465
146964,1.2007716
146965,1.1965157
146966,0.0
146967,0.0
146968,0.0
146969,0.63946855
146970,0.8400179
146971,0.0
146972,0.282256
146973,0.19245937
146974,0.3619774
146975,0.0
146976,0.8793552
146977,0.589945
146978,0.13872159
146979,0.7679407
146980,0.0629656
146981,1.1049638
146982,0.35271296
146983,0.6195872
146984,0.74525315
146985,0.703125
146986,0.0
146987,0.0
146988,1.0552684
146989,1.4153628
146990,0.42149788
146991,0.73322684
146992,0.1915539
146993,1.318734
146994,1.4538034
146995,0.09863799
146996,1.3698375
146997,0.08747924
146998,0.3616958
146999,0.5044169
147000,0.6082693
147001,0.15302742
147002,0.0
147003,0.80965215
147004,0.5240407
147005,0.7652331
147006,0.27163777
147007,0.0
147008,0.0
147009,0.27975047
147010,0.061009414
147011,0.17629586
147012,1.60491
147013,1.1327672
147014,0.0
147015,0.6703193
147016,0.0
147017,0.015424736
147018,0.39326888
147019,0.9854264
147020,0.5024456
147021,1.257318
147022,1.2067437
147023,0.502169
147024,0.30789107
147025,0.0
147026,0.0
147027,0.0
147028,0.09817451
147029,0.711859
147030,0.0
147031,0.2471115
147032,0.41289774
147033,0.0
147034,0.0
147035,0.0
147036,1.0605156
147037,0.7696658
147038,0.0
147039,0.40418518
147040,0.27405742
147041,1.13304
147042,1.0917895
147043,0.9175104
147044,0.042757105
147045,0.0008739084
147046,0.46267134
147047,0.105999276
147048,0.84795636
147049,0.8076467
147050,0.6558417
147051,0.15571229
147052,0.047645688
147053,1.3038992
147054,0.38884124
147055,0.23213507
147056,1.0475976
147057,0.5396991
147058,0.3900334
147059,0.7141928
147060,0.999433
147061,0.5777317
147062,0.0
147063,0.855843
147064,0.90535647
147065,1.4922112
147066,0.95533466
147067,2.0634303
147068,1.6012691
147069,1.6149688
147070,1.0266491
147071,1.3907974
147072,0.23424281
147073,0.040528134
147074,0.0
147075,0.11258896
147076,0.011291351
147077,1.2152101
147078,0.6797618
147079,0.0
147080,0.9622653
147081,0.59715223
147082,0.0
147083,0.2976441
147084,0.9955888
147085,0.0
147086,0.09040153
147087,0.028306045
147088,1.0639216
147089,0.0
147090,0.65618145
147091,0.41897973
147092,0.019248717
147093,0.14301915
147094,0.50195175
147095,0.6278274
147096,0.948135
147097,0.56019044
147098,0.12726228
147099,0.6382966
147100,1.3192393
147101,1.1770334
147102,0.79685545
147103,0.0
147104,0.29213673
147105,0.0
147106,0.0
147107,0.46612784
147108,1.564608
147109,0.9059791
147110,0.0
147111,0.0
147112,0.0
147113,0.09610972
147114,1.2174251
147115,0.03697062
147116,0.45920604
147117,0.8188749
147118,0.0
147119,0.0
147120,0.76180947
147121,0.0
147122,0.0
147123,0.00082844496
147124,0.0
147125,1.2572575
147126,0.0
147127,0.045436922
147128,0.36030537
147129,0.27281222
